inner_fold,family,mode,query,scope,target,variant,kind,radius,control,distance,validation_n,loss,constant_loss,gain_over_constant,original_loss,loss_increase_from_original,without_query_loss,gain_over_without_query
1,spline,refit,2,solo,outcome,73,random,0.2,1,0.1999998837709427,160,0.6787250513588752,0.686928996700938,0.008203945342062813,0.6785872471490314,0.00013780420984377262,,
1,spline,frozen,2,solo,outcome,74,random,0.2,2,0.1999998837709427,160,0.6806378989143295,0.686928996700938,0.006291097786608524,0.6785872471490314,0.0020506517652980616,,
1,spline,refit,2,solo,outcome,74,random,0.2,2,0.1999998837709427,160,0.6788883427102,0.686928996700938,0.008040653990737945,0.6785872471490314,0.00030109556116864056,,
1,spline,frozen,2,solo,outcome,75,random,0.2,3,0.1999998837709427,160,0.6809719651789145,0.686928996700938,0.005957031522023537,0.6785872471490314,0.0023847180298830484,,
1,spline,refit,2,solo,outcome,75,random,0.2,3,0.1999998837709427,160,0.6785380249209565,0.686928996700938,0.008390971779981493,0.6785872471490314,-4.9222228074907726e-05,,
1,spline,frozen,2,solo,outcome,76,random,0.2,4,0.1999998837709427,160,0.6809777100139423,0.686928996700938,0.005951286686995738,0.6785872471490314,0.0023904628649108473,,
1,spline,refit,2,solo,outcome,76,random,0.2,4,0.1999998837709427,160,0.6784750120853498,0.686928996700938,0.008453984615588217,0.6785872471490314,-0.00011223506368163161,,
1,spline,original,2,solo,effect,2,original,0.0,-1,0.0,160,0.1913430703863453,0.19027173946226697,-0.001071330924078323,0.1913430703863453,0.0,,
1,spline,frozen,2,solo,effect,53,targeted,0.02,-1,0.01999818906188011,160,0.1916149553200485,0.19027173946226697,-0.0013432158577815212,0.1913430703863453,0.0002718849337031981,,
1,spline,refit,2,solo,effect,53,targeted,0.02,-1,0.01999818906188011,160,0.1915886103897043,0.19027173946226697,-0.0013168709274373191,0.1913430703863453,0.00024554000335899606,,
1,spline,frozen,2,solo,effect,54,random,0.02,0,0.01999818906188011,160,0.19140071704618622,0.19027173946226697,-0.0011289775839192495,0.1913430703863453,5.764665984092643e-05,,
1,spline,refit,2,solo,effect,54,random,0.02,0,0.01999818906188011,160,0.19139704599384033,0.19027173946226697,-0.0011253065315733612,0.1913430703863453,5.397560749503816e-05,,
1,spline,frozen,2,solo,effect,55,random,0.02,1,0.01999818906188011,160,0.1913593169144765,0.19027173946226697,-0.001087577452209526,0.1913430703863453,1.6246528131202975e-05,,
1,spline,refit,2,solo,effect,55,random,0.02,1,0.01999818906188011,160,0.19135418623791828,0.19027173946226697,-0.0010824467756513079,0.1913430703863453,1.111585157298478e-05,,
1,spline,frozen,2,solo,effect,56,random,0.02,2,0.01999818906188011,160,0.1913414888120711,0.19027173946226697,-0.0010697493498041388,0.1913430703863453,-1.5815742741842609e-06,,
1,spline,refit,2,solo,effect,56,random,0.02,2,0.01999818906188011,160,0.19132834914160113,0.19027173946226697,-0.0010566096793341584,0.1913430703863453,-1.4721244744164697e-05,,
1,spline,frozen,2,solo,effect,57,random,0.02,3,0.01999818906188011,160,0.19135902447576142,0.19027173946226697,-0.001087285013494449,0.1913430703863453,1.595408941612586e-05,,
1,spline,refit,2,solo,effect,57,random,0.02,3,0.01999818906188011,160,0.1913516896413156,0.19027173946226697,-0.0010799501790486332,0.1913430703863453,8.61925497031013e-06,,
1,spline,frozen,2,solo,effect,58,random,0.02,4,0.01999818906188011,160,0.19133456215134031,0.19027173946226697,-0.001062822689073345,0.1913430703863453,-8.508235004978104e-06,,
1,spline,refit,2,solo,effect,58,random,0.02,4,0.01999818906188011,160,0.19133259666021143,0.19027173946226697,-0.0010608571979444648,0.1913430703863453,-1.047372613385833e-05,,
1,spline,frozen,2,solo,effect,59,targeted,0.05,-1,0.05000070855021477,160,0.19204455688768327,0.19027173946226697,-0.0017728174254162954,0.1913430703863453,0.0007014865013379723,,
1,spline,refit,2,solo,effect,59,targeted,0.05,-1,0.05000070855021477,160,0.1920118152280235,0.19027173946226697,-0.0017400757657565213,0.1913430703863453,0.0006687448416781983,,
1,spline,frozen,2,solo,effect,60,random,0.05,0,0.05000070855021477,160,0.191326385559247,0.19027173946226697,-0.0010546460969800275,0.1913430703863453,-1.668482709829555e-05,,
1,spline,refit,2,solo,effect,60,random,0.05,0,0.05000070855021477,160,0.1912856758104554,0.19027173946226697,-0.0010139363481884434,0.1913430703863453,-5.739457588987973e-05,,
1,spline,frozen,2,solo,effect,61,random,0.05,1,0.05000070855021477,160,0.19133392856861692,0.19027173946226697,-0.0010621891063499478,0.1913430703863453,-9.141817728375301e-06,,
1,spline,refit,2,solo,effect,61,random,0.05,1,0.05000070855021477,160,0.19127760509793307,0.19027173946226697,-0.0010058656356660978,0.1913430703863453,-6.546528841222532e-05,,
1,spline,frozen,2,solo,effect,62,random,0.05,2,0.05000070855021477,160,0.19141686512742262,0.19027173946226697,-0.0011451256651556496,0.1913430703863453,7.379474107732653e-05,,
1,spline,refit,2,solo,effect,62,random,0.05,2,0.05000070855021477,160,0.19132397478694202,0.19027173946226697,-0.0010522353246750493,0.1913430703863453,-1.9095599403273766e-05,,
1,spline,frozen,2,solo,effect,63,random,0.05,3,0.05000070855021477,160,0.19137675061830334,0.19027173946226697,-0.0011050111560363673,0.1913430703863453,3.368023195804426e-05,,
1,spline,refit,2,solo,effect,63,random,0.05,3,0.05000070855021477,160,0.19129867381517335,0.19027173946226697,-0.001026934352906378,0.1913430703863453,-4.4396571171945176e-05,,
1,spline,frozen,2,solo,effect,64,random,0.05,4,0.05000070855021477,160,0.19141433336543562,0.19027173946226697,-0.0011425939031686483,0.1913430703863453,7.12629790903252e-05,,
1,spline,refit,2,solo,effect,64,random,0.05,4,0.05000070855021477,160,0.1913654423023812,0.19027173946226697,-0.0010937028401142301,0.1913430703863453,2.2371916035907047e-05,,
1,spline,frozen,2,solo,effect,65,targeted,0.1,-1,0.10000009089708328,160,0.19276444176678517,0.19027173946226697,-0.0024927023045182017,0.1913430703863453,0.0014213713804398787,,
1,spline,refit,2,solo,effect,65,targeted,0.1,-1,0.10000009089708328,160,0.19271415694399704,0.19027173946226697,-0.0024424174817300748,0.1913430703863453,0.0013710865576517517,,
1,spline,frozen,2,solo,effect,66,random,0.1,0,0.10000009089708328,160,0.191916160919181,0.19027173946226697,-0.0016444214569140414,0.1913430703863453,0.0005730905328357183,,
1,spline,refit,2,solo,effect,66,random,0.1,0,0.10000009089708328,160,0.1915523655361891,0.19027173946226697,-0.0012806260739221254,0.1913430703863453,0.00020929514984380226,,
1,spline,frozen,2,solo,effect,67,random,0.1,1,0.10000009089708328,160,0.19152081926520886,0.19027173946226697,-0.0012490798029418937,0.1913430703863453,0.0001777488788635706,,
1,spline,refit,2,solo,effect,67,random,0.1,1,0.10000009089708328,160,0.1912531554957821,0.19027173946226697,-0.00098141603351512,0.1913430703863453,-8.991489056320301e-05,,
1,spline,frozen,2,solo,effect,68,random,0.1,2,0.10000009089708328,160,0.19183993253069714,0.19027173946226697,-0.0015681930684301737,0.1913430703863453,0.0004968621443518506,,
1,spline,refit,2,solo,effect,68,random,0.1,2,0.10000009089708328,160,0.19142108096302746,0.19027173946226697,-0.0011493415007604868,0.1913430703863453,7.801057668216371e-05,,
1,spline,frozen,2,solo,effect,69,random,0.1,3,0.10000009089708328,160,0.1916142200457082,0.19027173946226697,-0.001342480583441219,0.1913430703863453,0.0002711496593628959,,
1,spline,refit,2,solo,effect,69,random,0.1,3,0.10000009089708328,160,0.19132851436589246,0.19027173946226697,-0.0010567749036254903,0.1913430703863453,-1.4556020452832774e-05,,
1,spline,frozen,2,solo,effect,70,random,0.1,4,0.10000009089708328,160,0.19175781194049527,0.19027173946226697,-0.0014860724782282952,0.1913430703863453,0.00041474155414997216,,
1,spline,refit,2,solo,effect,70,random,0.1,4,0.10000009089708328,160,0.19137360130372444,0.19027173946226697,-0.0011018618414574688,0.1913430703863453,3.0530917379145706e-05,,
1,spline,frozen,2,solo,effect,71,targeted,0.2,-1,0.1999998837709427,160,0.1946831320469497,0.19027173946226697,-0.004411392584682733,0.1913430703863453,0.00334006166060441,,
1,spline,refit,2,solo,effect,71,targeted,0.2,-1,0.1999998837709427,160,0.19320807647418242,0.19027173946226697,-0.002936337011915452,0.1913430703863453,0.0018650060878371288,,
