inner_fold,sample,target,variant,control,distance,kind,query,radius,training_sd_ratio,n,moment,row_score_sd,standardized_score,abs_studentized_score,fixed_scale_score,abs_fixed_scale_score,activation_sd,activation_correlation_with_original,restart,training_criterion,seed
2,train,treatment,0,-1,0.0,original,0,0.0,1.0,640,-6.504501084712948e-05,0.05527246936815763,-0.029771115647065385,0.029771115647065385,-0.029771115647065385,0.029771115647065385,0.027768481522798538,1.0,,,
2,train,treatment,1,-1,0.0,original,1,0.0,1.0,640,0.00575687470016104,0.07891196532387597,1.8455843731165729,1.8455843731165729,1.8455843731165729,1.8455843731165729,0.03964876011013985,0.9999999999999998,,,
2,train,treatment,2,-1,0.0,original,2,0.0,1.0,640,3.069603689486401e-05,0.08716368193313911,0.008909159372390174,0.008909159372390174,0.008909159372390174,0.008909159372390174,0.043666400015354156,1.0,,,
2,train,treatment,3,-1,0.0,original,3,0.0,1.0,640,0.003019552256075549,0.04409482547230767,1.7323869711824518,1.7323869711824518,1.7323869711824518,1.7323869711824518,0.022098608314990997,1.0,,,
2,train,treatment,4,-1,0.0,original,4,0.0,1.0,640,0.002530723008597314,0.11795029864285242,0.5427946466430659,0.5427946466430659,0.5427946466430659,0.5427946466430659,0.058984432369470596,1.0,,,
2,train,treatment,5,-1,8.79007373555396e-08,targeted,0,0.02,1.000000238418579,640,-6.504691088952165e-05,0.05527248005055779,-0.02977197954291132,0.02977197954291132,-0.029771985296882564,0.029771985296882564,0.027768487110733986,0.9999999999980747,0.0,0.004659630823880434,
2,train,treatment,6,0,8.79007373555396e-08,random,0,0.02,1.0000001192092896,640,-6.50477985090804e-05,0.05527247546805579,-0.02977238827485205,0.02977238827485205,-0.029772391560548145,0.029772391560548145,0.027768483385443687,0.9999999999990546,,,20460942.0
2,train,treatment,7,1,8.79007373555396e-08,random,0,0.02,1.0000001192092896,640,-6.504908036702312e-05,0.05527247677061792,-0.02977297427981136,0.02977297427981136,-0.029772978267208018,0.029772978267208018,0.027768485248088837,0.9999999999990571,,,20460943.0
2,train,treatment,8,2,8.79007373555396e-08,random,0,0.02,1.0,640,-6.504833388014108e-05,0.05527246907962324,-0.029772636755419024,0.029772636755419024,-0.029772636599999347,0.029772636599999347,0.027768481522798538,0.9999999999990911,,,20460944.0
2,train,treatment,9,3,8.79007373555396e-08,random,0,0.02,1.0,640,-6.50433370835736e-05,0.05527246933196488,-0.029770349584614723,0.029770349584614723,-0.029770349565120917,0.029770349565120917,0.027768481522798538,0.9999999999990221,,,20460945.0
2,train,treatment,10,4,8.79007373555396e-08,random,0,0.02,1.000000238418579,640,-6.505250429240176e-05,0.05527248047243435,-0.02977453941687513,0.02977453941687513,-0.029774545398600367,0.029774545398600367,0.027768487110733986,0.9999999999990566,,,20460946.0
2,train,treatment,11,-1,0.023489952087402344,targeted,0,0.05,0.9963559508323669,640,4.3197210103507536e-05,0.05502712891474278,0.019859523865556228,0.019859523865556228,0.019771372483041998,0.019771372483041998,0.027667291462421417,0.9981284078297288,0.0,0.004180319607257843,
2,train,treatment,12,0,0.023489952087402344,random,0,0.05,0.999748945236206,640,-6.517205883213653e-05,0.05525774726694864,-0.029837212829747727,0.029837212829747727,-0.0298292655375045,0.0298292655375045,0.027761509642004967,0.9999935583247023,,,20460972.0
2,train,treatment,13,1,0.023489952087402344,random,0,0.05,0.9995980262756348,640,-5.9463821774634326e-05,0.0552511375838581,-0.02722711218761908,0.02722711218761908,-0.02721660419166875,0.02721660419166875,0.027757318690419197,0.9999966303680359,,,20460973.0
2,train,treatment,14,2,0.023489952087402344,random,0,0.05,0.9993500709533691,640,-5.818480573042614e-05,0.05523778469548777,-0.026647920417068267,0.026647920417068267,-0.026631198269359578,0.026631198269359578,0.02775043435394764,0.9999916229956546,,,20460974.0
2,train,treatment,15,3,0.023489952087402344,random,0,0.05,1.0010749101638794,640,-5.665037686668692e-05,0.055332114902512074,-0.025900939665331385,0.025900939665331385,-0.025928889843861148,0.025928889843861148,0.027798328548669815,0.9999959113662932,,,20460975.0
2,train,treatment,16,4,0.023489952087402344,random,0,0.05,0.9998075366020203,640,-7.35958851152168e-05,0.05526314361142722,-0.03369053704459114,0.03369053704459114,-0.033684852663991065,0.033684852663991065,0.027763137593865395,0.9999927348268858,,,20460976.0
2,train,treatment,17,-1,0.07159769535064697,targeted,0,0.1,0.9992551803588867,640,0.0002719962215718446,0.05510656165280518,0.12486753654434446,0.12486753654434446,0.12449272991915512,0.12449272991915512,0.027747798711061478,0.9825422081474388,0.0,0.003172114957123995,
2,train,treatment,18,0,0.07159769535064697,random,0,0.1,0.998728334903717,640,-4.958537074106935e-05,0.05520447663960407,-0.022723187641367337,0.022723187641367337,-0.022695234999720735,0.022695234999720735,0.027733169496059418,0.9999438494387308,,,20461022.0
2,train,treatment,19,1,0.07159769535064697,random,0,0.1,0.9956644177436829,640,-5.856766485569827e-05,0.05503804491678195,-0.026920610056035015,0.026920610056035015,-0.026806432974474763,0.026806432974474763,0.027648089453577995,0.9999375191855517,,,20461023.0
2,train,treatment,20,2,0.07159769535064697,random,0,0.1,1.0039005279541016,640,-0.00010411235750652191,0.055489210192040894,-0.047466119074451904,0.047466119074451904,-0.047652248731265556,0.047652248731265556,0.02787679433822632,0.9999456777457094,,,20461024.0
2,train,treatment,21,3,0.07159769535064697,random,0,0.1,0.9964390993118286,640,-4.8462740782725944e-05,0.05507435874936581,-0.022261196826664463,0.022261196826664463,-0.022181407023010104,0.022181407023010104,0.027669601142406464,0.9999614639480616,,,20461025.0
2,train,treatment,22,4,0.07159769535064697,random,0,0.1,0.9965726733207703,640,-4.929823339542977e-05,0.05508339395119403,-0.022641263142247615,0.022641263142247615,-0.022563812174014427,0.022563812174014427,0.027673309668898582,0.9999709864091183,,,20461026.0
2,train,treatment,23,-1,0.14593563973903656,targeted,0,0.2,1.0281130075454712,640,0.0006218108931267442,0.056608831873494275,0.2778843697857319,0.2778843697857319,0.2846029813629938,0.2846029813629938,0.028549136593937874,0.9306184156620321,0.0,0.0016054133884608746,
2,train,treatment,24,0,0.14593563973903656,random,0,0.2,0.987893283367157,640,8.263081880209473e-05,0.0545977932608896,0.038287495040788086,0.038287495040788086,0.03782014378244093,0.03782014378244093,0.02743229642510414,0.9997115454177633,,,20461122.0
2,train,treatment,25,1,0.14593563973903656,random,0,0.2,0.9824588298797607,640,6.429634807226491e-05,0.05430318394212346,0.029953736098573654,0.029953736098573654,0.029428452531772363,0.029428452531772363,0.027281390503048897,0.99973037082149,,,20461123.0
2,train,treatment,26,2,0.14593563973903656,random,0,0.2,0.9915066957473755,640,-6.060952575914664e-05,0.05480768245644453,-0.027976245768664153,0.027976245768664153,-0.027740993155187924,0.027740993155187924,0.027532635256648064,0.9997594168873173,,,20461124.0
2,train,treatment,27,3,0.14593563973903656,random,0,0.2,0.9824612140655518,640,-8.256837167524428e-06,0.05431496408079901,-0.0038457779966005064,0.0038457779966005064,-0.003779156171886559,0.003779156171886559,0.02728145569562912,0.9997699606409193,,,20461125.0
2,train,treatment,28,4,0.14593563973903656,random,0,0.2,0.9825745820999146,640,-0.00012340523341337374,0.05430566387101141,-0.05748816384204652,0.05748816384204652,-0.05648260224042659,0.05648260224042659,0.02728460356593132,0.999703718299374,,,20461126.0
2,train,treatment,29,-1,0.014668711461126804,targeted,1,0.02,0.9618542790412903,640,0.005544489573477802,0.0758980076633728,1.8480817671008898,1.8480817671008898,1.7774962712723548,1.7774962712723548,0.038136329501867294,0.9998779961393098,1.0,0.029927771538496017,
2,train,treatment,30,0,0.014668711461126804,random,1,0.02,0.9991033673286438,640,0.005749419020125603,0.07884134321335007,1.8448452129579413,1.8448452129579413,1.8431941723077945,1.8431941723077945,0.039613209664821625,0.9999987717213378,,,20461942.0
2,train,treatment,31,1,0.014668711461126804,random,1,0.02,0.9993524551391602,640,0.005750438041203848,0.07886077407123099,1.8447175512080274,1.8447175512080274,1.8435208581357545,1.8435208581357545,0.03962308540940285,0.999999058794645,,,20461943.0
2,train,treatment,32,2,0.014668711461126804,random,1,0.02,1.000348448753357,640,0.005754574754831493,0.07893940878160649,1.8442056733733971,1.8442056733733971,1.844847038472288,1.844847038472288,0.03966257721185684,0.9999988157959258,,,20461944.0
2,train,treatment,33,3,0.014668711461126804,random,1,0.02,0.999713122844696,640,0.005763147742023889,0.0788891524113685,1.8481297161687518,1.8481297161687518,1.847595434436642,1.847595434436642,0.03963738679885864,0.999999129840249,,,20461945.0
2,train,treatment,34,4,0.014668711461126804,random,1,0.02,0.9997497200965881,640,0.005751414360899659,0.07889259793266182,1.8442864982966793,1.8442864982966793,1.8438338544171753,1.8438338544171753,0.039638835936784744,0.9999987781638671,,,20461946.0
2,train,treatment,35,-1,0.05000069737434387,targeted,1,0.05,0.8673384785652161,640,0.005017753564948919,0.06843197169450455,1.8549844009761258,1.8549844009761258,1.6086310802214692,1.6086310802214692,0.03438889607787132,0.9982802514295819,0.0,0.026280345395207405,
2,train,treatment,36,0,0.05000069737434387,random,1,0.05,0.9977181553840637,640,0.005716208260794926,0.07873374856327216,1.836695243281123,1.836695243281123,1.832547204702556,1.832547204702556,0.0395582877099514,0.9999870203256935,,,20461972.0
2,train,treatment,37,1,0.05000069737434387,random,1,0.05,0.9954528212547302,640,0.005731955983602279,0.07855204793613754,1.8460154083570517,1.8460154083570517,1.8375957340937912,1.8375957340937912,0.039468470960855484,0.999987269161022,,,20461973.0
2,train,treatment,38,2,0.05000069737434387,random,1,0.05,0.9993751049041748,640,0.005763225052404401,0.0788633650009366,1.8487588333086962,1.8487588333086962,1.8476202192092115,1.8476202192092115,0.03962398320436478,0.9999851148882922,,,20461974.0
2,train,treatment,39,3,0.05000069737434387,random,1,0.05,0.9984170198440552,640,0.005734411156796639,0.07878887857081664,1.8412548191363727,1.8412548191363727,1.8383828329133434,1.8383828329133434,0.03958599641919136,0.9999909902949363,,,20461975.0
2,train,treatment,40,4,0.05000069737434387,random,1,0.05,0.9958342909812927,640,0.005757974546523268,0.07858286442691577,1.8536676573527473,1.8536676573527473,1.845936970552626,1.845936970552626,0.03948359563946724,0.9999889972792287,,,20461976.0
2,train,treatment,41,-1,0.10000009089708328,targeted,1,0.1,0.7596011161804199,640,0.004423876865881212,0.05992551305453777,1.867588780969481,1.867588780969481,1.4182413961578655,1.4182413961578655,0.03011724352836609,0.9933083051957197,0.0,0.021264251321554184,
2,train,treatment,42,0,0.10000009089708328,random,1,0.1,0.9952980279922485,640,0.0057713929975640715,0.07853732613951413,1.8590647827076117,1.8590647827076117,1.8502387635987114,1.8502387635987114,0.03946233168244362,0.9999439588856169,,,20462022.0
2,train,treatment,43,1,0.10000009089708328,random,1,0.1,0.9919211864471436,640,0.005700061473098642,0.07827684117632151,1.8421976959815143,1.8421976959815143,1.8273707399364463,1.8273707399364463,0.0393284447491169,0.9999343846194573,,,20462023.0
2,train,treatment,44,2,0.10000009089708328,random,1,0.1,0.9984851479530334,640,0.005629182247951126,0.0787989037610142,1.8072370470229142,1.8072370470229142,1.8046477179628728,1.8046477179628728,0.039588697254657745,0.999951024147108,,,20462024.0
2,train,treatment,45,3,0.10000009089708328,random,1,0.1,0.9953145384788513,640,0.005808311196825639,0.07853473710391581,1.8710184479740761,1.8710184479740761,1.8620742915873345,1.8620742915873345,0.03946298733353615,0.9999605489553809,,,20462025.0
2,train,treatment,46,4,0.10000009089708328,random,1,0.1,0.9983192682266235,640,0.005730893820247783,0.07877949198955125,1.840344693054913,1.840344693054913,1.8372552173740682,1.8372552173740682,0.03958212211728096,0.9999210629605116,,,20462026.0
2,train,treatment,47,-1,0.19999989867210388,targeted,1,0.2,0.571532666683197,640,0.00336795106129536,0.04509164215359097,1.8895557390254034,1.8895557390254034,1.0797243594643835,1.0797243594643835,0.02266056276857853,0.9679670999372266,2.0,0.013162665069103241,
2,train,treatment,48,0,0.19999989867210388,random,1,0.2,0.9695668816566467,640,0.0055323259604709235,0.07651048004903858,1.8292658242221143,1.8292658242221143,1.773596764116935,1.773596764116935,0.03844212368130684,0.999755421400802,,,20462122.0
2,train,treatment,49,1,0.19999989867210388,random,1,0.2,0.9890984296798706,640,0.005631777326783846,0.07805308062932162,1.8253469033063212,1.8253469033063212,1.8054796688372838,1.8054796688372838,0.039216525852680206,0.9997965351731233,,,20462123.0
2,train,treatment,50,2,0.19999989867210388,random,1,0.2,0.9693018198013306,640,0.0056974477396753735,0.07649369036314646,1.8842768988258982,1.8842768988258982,1.826532808626018,1.826532808626018,0.03843161463737488,0.9998025956023012,,,20462124.0
2,train,treatment,51,3,0.19999989867210388,random,1,0.2,0.9760859608650208,640,0.005678740445986488,0.07702236432500008,1.8651989413842418,1.8651989413842418,1.8205354766197224,1.8205354766197224,0.03870059922337532,0.9997906326773985,,,20462125.0
2,train,treatment,52,4,0.19999989867210388,random,1,0.2,0.967239260673523,640,0.005492196955502062,0.07632108480132621,1.820503655873315,1.820503655873315,1.7607318906679477,1.7607318906679477,0.03834983706474304,0.999634740787227,,,20462126.0
2,train,treatment,53,-1,0.016929322853684425,targeted,2,0.02,0.9602489471435547,640,0.0001681874217895989,0.08369113783323215,0.05083982274982291,0.05083982274982291,0.0488143974509509,0.0488143974509509,0.04193061590194702,0.9998186698917113,0.0,0.03180946782231331,
2,train,treatment,54,0,0.016929322853684425,random,2,0.02,1.0001806020736694,640,2.258122060626545e-05,0.0871781231585001,0.006552844853766698,0.006552844853766698,0.006553930525082894,0.006553930525082894,0.043674286454916,0.9999985066336826,,,20462942.0
2,train,treatment,55,1,0.016929322853684425,random,2,0.02,0.998858630657196,640,3.3139797587819136e-05,0.08706478011061984,0.009629357950832716,0.009629357950832716,0.009618431828508531,0.009618431828508531,0.043616559356451035,0.9999983726726417,,,20462943.0
2,train,treatment,56,2,0.016929322853684425,random,2,0.02,0.999596357345581,640,3.7516386027177784e-05,0.08712733448560545,0.01089322703369036,0.01089322703369036,0.010888684534001292,0.010888684534001292,0.04364877566695213,0.9999981556799339,,,20462944.0
2,train,treatment,57,3,0.016929322853684425,random,2,0.02,0.998358428478241,640,3.3689291247379196e-05,0.08702071053130928,0.009793980531580518,0.009793980531580518,0.009777915823263489,0.009777915823263489,0.04359471797943115,0.9999977108468822,,,20462945.0
2,train,treatment,58,4,0.016929322853684425,random,2,0.02,1.0000685453414917,640,2.0209705846882183e-05,0.08716913855717479,0.005865259414144761,0.005865259414144761,0.005865626591331232,0.005865626591331232,0.04366939514875412,0.9999985628494659,,,20462946.0
2,train,treatment,59,-1,0.05000070109963417,targeted,2,0.05,0.8814848065376282,640,0.00044491154194102166,0.07680757761948098,0.1465411485102547,0.1465411485102547,0.12913027982552464,0.12913027982552464,0.03849126771092415,0.9981232127700624,0.0,0.02772306464612484,
2,train,treatment,60,0,0.05000070109963417,random,2,0.05,1.0006873607635498,640,-2.7685811046442456e-05,0.08722278319484857,-0.008030032390067433,0.008030032390067433,-0.008035477146820421,0.008035477146820421,0.043696414679288864,0.9999875301914936,,,20462972.0
2,train,treatment,61,1,0.05000070109963417,random,2,0.05,0.9982649087905884,640,1.37815037695963e-05,0.08701118540555218,0.004006927733807409,0.004006927733807409,0.003999917445208471,0.003999917445208471,0.04359063506126404,0.99998113088238,,,20462973.0
2,train,treatment,62,2,0.05000070109963417,random,2,0.05,0.9978974461555481,640,6.221065147623585e-05,0.08698022657508082,0.018093983990074593,0.018093983990074593,0.018055901175787946,0.018055901175787946,0.04357459023594856,0.9999886708477105,,,20462974.0
2,train,treatment,63,3,0.05000070109963417,random,2,0.05,0.9973142147064209,640,3.639918151216578e-05,0.08692774738737061,0.010593102617179637,0.010593102617179637,0.01056442922020014,0.01056442922020014,0.04354912042617798,0.9999875225431517,,,20462975.0
2,train,treatment,64,4,0.05000070109963417,random,2,0.05,1.0020126104354858,640,3.830400433662909e-05,0.08734043343050345,0.011094783247678389,0.011094783247678389,0.011117281374288784,0.011117281374288784,0.04375428333878517,0.9999795532610916,,,20462976.0
2,train,treatment,65,-1,0.10000006854534149,targeted,2,0.1,0.7816431522369385,640,0.0007853043873218366,0.06808520660162258,0.29179325664566647,0.29179325664566647,0.22792525192912075,0.22792525192912075,0.03413154184818268,0.9922791219861987,2.0,0.022165674716234207,
2,train,treatment,66,0,0.10000006854534149,random,2,0.1,0.9987022280693054,640,8.076895163216056e-05,0.08704751387868945,0.023473511419296805,0.023473511419296805,0.023442226919924997,0.023442226919924997,0.043609730899333954,0.9999499434309658,,,20463022.0
2,train,treatment,67,1,0.10000006854534149,random,2,0.1,0.9962419867515564,640,8.829731732859867e-05,0.08683910132031371,0.02572303303886998,0.02572303303886998,0.02562724546264197,0.02562724546264197,0.04350230097770691,0.9999376590155218,,,20463023.0
2,train,treatment,68,2,0.10000006854534149,random,2,0.1,0.987112283706665,640,5.9386321273243066e-05,0.08603855634953521,0.017461570258713272,0.017461570258713272,0.017236172948821685,0.017236172948821685,0.04310363903641701,0.999938509035486,,,20463024.0
2,train,treatment,69,3,0.10000006854534149,random,2,0.1,1.0018807649612427,640,2.251817570670996e-05,0.08732803273603393,0.006523332474493502,0.006523332474493502,0.006535632493331109,0.006535632493331109,0.04374852776527405,0.9999455481366963,,,20463025.0
2,train,treatment,70,4,0.10000006854534149,random,2,0.1,0.998619794845581,640,-3.07815183907747e-05,0.08704743851500997,-0.00894589980946302,0.00894589980946302,-0.008933969359199451,0.008933969359199451,0.04360613226890564,0.9999318512671448,,,20463026.0
2,train,treatment,71,-1,0.1999998837709427,targeted,2,0.2,0.5972368717193604,640,0.0013110373968303773,0.0519821617227911,0.6380441496451722,0.6380441496451722,0.38051300079977696,0.38051300079977696,0.02607918344438076,0.9593924625853887,1.0,0.013025136664509773,
2,train,treatment,72,0,0.1999998837709427,random,2,0.2,0.9708070755004883,640,9.692841677519953e-05,0.08461614216484875,0.02897929961463413,0.02897929961463413,0.02813231935188993,0.02813231935188993,0.04239165037870407,0.9997074659068679,,,20463122.0
2,train,treatment,73,1,0.1999998837709427,random,2,0.2,0.9779374003410339,640,0.00022323871586384502,0.08523984906023412,0.06625472117502829,0.06625472117502829,0.0647923803496436,0.0647923803496436,0.04270300641655922,0.9997947898385988,,,20463123.0
2,train,treatment,74,2,0.1999998837709427,random,2,0.2,0.9913120269775391,640,0.00012559164100409752,0.08640215323615805,0.03677275399057446,0.03677275399057446,0.036451479041997505,0.036451479041997505,0.04328702762722969,0.9997677205221827,,,20463124.0
2,train,treatment,75,3,0.1999998837709427,random,2,0.2,0.9674386978149414,640,3.623367428970811e-05,0.08431905048526257,0.01087117922630668,0.01087117922630668,0.010516392718706238,0.010516392718706238,0.0422445647418499,0.9997310143419444,,,20463125.0
2,train,treatment,76,4,0.1999998837709427,random,2,0.2,0.9789871573448181,640,0.00013829184219536875,0.08533295804572445,0.04099866810416817,0.04099866810416817,0.040137561283232585,0.040137561283232585,0.04274884611368179,0.9997287489090613,,,20463126.0
2,train,treatment,77,-1,0.01999819092452526,targeted,3,0.02,0.9455339312553406,640,0.002785230306005633,0.04170686940194733,1.6894428570453797,1.6894428570453797,1.5979510485894861,1.5979510485894861,0.020894983783364296,0.9985227793535992,0.0,0.026147527620196342,
2,train,treatment,78,0,0.01999819092452526,random,3,0.02,1.0020116567611694,640,0.003030978313215903,0.04418238618906303,1.7354961259580173,1.7354961259580173,1.7389423644471678,1.7389423644471678,0.022143064066767693,0.9999920059151913,,,20463942.0
2,train,treatment,79,1,0.01999819092452526,random,3,0.02,0.999652087688446,640,0.0030324457524634678,0.04407876850662915,1.7404180349994178,1.7404180349994178,1.739784268285185,1.739784268285185,0.022090919315814972,0.999995693360083,,,20463943.0
2,train,treatment,80,2,0.01999819092452526,random,3,0.02,1.000667691230774,640,0.0030135988423998896,0.044123588385364024,1.727844292771355,1.727844292771355,1.7289713600550007,1.7289713600550007,0.022113362327218056,0.9999925455271124,,,20463944.0
2,train,treatment,81,3,0.01999819092452526,random,3,0.02,0.9989283084869385,640,0.00301234240583429,0.04404654713905498,1.7301448060706306,1.7301448060706306,1.7282505133360933,1.7282505133360933,0.022074924781918526,0.9999920449949503,,,20463945.0
2,train,treatment,82,4,0.01999819092452526,random,3,0.02,0.9989160299301147,640,0.003028665559221203,0.04404687584155143,1.7395070601600682,1.7395070601600682,1.737615483986693,1.737615483986693,0.022074654698371887,0.9999928468614367,,,20463946.0
2,train,treatment,83,-1,0.05000070855021477,targeted,3,0.05,0.8751416206359863,640,0.0024876013846645796,0.03862042830167976,1.6294974721006046,1.6294974721006046,1.4271944522958178,1.4271944522958178,0.019339412450790405,0.9907916975122675,0.0,0.021762041375041008,
2,train,treatment,84,0,0.05000070855021477,random,3,0.05,0.999589741230011,640,0.003051565257375112,0.044075712701598255,1.7515127584708787,1.7515127584708787,1.7507535704847896,1.7507535704847896,0.02208954282104969,0.9999571819760739,,,20463972.0
2,train,treatment,85,1,0.05000070855021477,random,3,0.05,1.0006420612335205,640,0.0029907478268545603,0.044123546252075485,1.7147443201466497,1.7147443201466497,1.715861203895469,1.715861203895469,0.02211279794573784,0.9999660798160243,,,20463973.0
2,train,treatment,86,2,0.05000070855021477,random,3,0.05,0.9986754059791565,640,0.00301622174536476,0.04403639713437989,1.732772209202282,1.732772209202282,1.7304761801533695,1.7304761801533695,0.022069336846470833,0.9999495816531383,,,20463974.0
2,train,treatment,87,3,0.05000070855021477,random,3,0.05,1.0020484924316406,640,0.003019665563453187,0.04418517441410964,1.7289094958400322,1.7289094958400322,1.7324519782457883,1.7324519782457883,0.022143876180052757,0.9999588335562722,,,20463975.0
2,train,treatment,88,4,0.05000070855021477,random,3,0.05,0.9987470507621765,640,0.002995850429773414,0.04403945527527314,1.7209496944159555,1.7209496944159555,1.7187886852125929,1.7187886852125929,0.02207092009484768,0.9999631358199149,,,20463976.0
2,train,treatment,89,-1,0.10000009089708328,targeted,3,0.1,0.7789735198020935,640,0.0020499852234489285,0.03440474373254426,1.5073787559488814,1.5073787559488814,1.17612393859847,1.17612393859847,0.017214231193065643,0.963272013885964,1.0,0.01590026542544365,
2,train,treatment,90,0,0.10000009089708328,random,3,0.1,0.9939049482345581,640,0.002905029991448385,0.04382909465182778,1.6767878081083325,1.6767878081083325,1.6666828990799674,1.6666828990799674,0.02196391671895981,0.9998618805650522,,,20464022.0
2,train,treatment,91,1,0.10000009089708328,random,3,0.1,1.0007940530776978,640,0.0029560157931586735,0.04413026816947295,1.6945725631963187,1.6945725631963187,1.6959346328164757,1.6959346328164757,0.022116156294941902,0.9998791232623173,,,20464023.0
2,train,treatment,92,2,0.10000009089708328,random,3,0.1,0.9922521114349365,640,0.0030569223679981516,0.043752162458484976,1.76756288512361,1.76756288512361,1.7538270687585364,1.7538270687585364,0.02192739024758339,0.9996844286478173,,,20464024.0
2,train,treatment,93,3,0.10000009089708328,random,3,0.1,1.0064098834991455,640,0.003067151997370345,0.04437259902789171,1.7486803034509393,1.7486803034509393,1.7596960437394318,1.7596960437394318,0.022240256890654564,0.9997825999351239,,,20464025.0
2,train,treatment,94,4,0.10000009089708328,random,3,0.1,0.9971376061439514,640,0.002912456684465077,0.043969114663034985,1.6757211110706967,1.6757211110706967,1.6709437646421386,1.6709437646421386,0.022035352885723114,0.9998280895910447,,,20464026.0
2,train,treatment,95,-1,0.19999989867210388,targeted,3,0.2,0.6303504109382629,640,0.0012328157342906515,0.02788270544233286,1.118544443605535,1.118544443605535,0.707294901638694,0.707294901638694,0.013929867185652256,0.8212126365837694,2.0,0.007130040787160397,
2,train,treatment,96,0,0.19999989867210388,random,3,0.2,0.9705649614334106,640,0.0031062993697562867,0.04279068361356103,1.836470983541355,1.836470983541355,1.7821557967511499,1.7821557967511499,0.021448135375976562,0.9989993953273767,,,20464122.0
2,train,treatment,97,1,0.19999989867210388,random,3,0.2,0.9970733523368835,640,0.003032259282956249,0.04395321593599603,1.7452822208584435,1.7452822208584435,1.7396772864158767,1.7396772864158767,0.0220339335501194,0.9985034987538728,,,20464123.0
2,train,treatment,98,2,0.19999989867210388,random,3,0.2,0.9665319919586182,640,0.003002399647871784,0.04262248344589908,1.782049390981859,1.782049390981859,1.7225461231182362,1.7225461231182362,0.02135901153087616,0.9991352089514983,,,20464124.0
2,train,treatment,99,3,0.19999989867210388,random,3,0.2,0.9968191385269165,640,0.0031946137052362225,0.04394050031905461,1.839260905921991,1.839260905921991,1.8328237737156954,1.8328237737156954,0.02202831581234932,0.999270288901607,,,20464125.0
2,train,treatment,100,4,0.19999989867210388,random,3,0.2,0.9773738980293274,640,0.0027245534004742772,0.043112318670830464,1.5987624174034498,1.5987624174034498,1.563139304436793,1.563139304436793,0.021598603576421738,0.9992965347193568,,,20464126.0
2,train,treatment,101,-1,0.0036474361550062895,targeted,4,0.02,0.9993492364883423,640,0.0025192910498366434,0.11787479224584566,0.5406888210496991,0.5406888210496991,0.5403426967477766,0.5403426967477766,0.058946046978235245,0.999995274532996,0.0,0.0037868418730795383,
2,train,treatment,102,0,0.0036474361550062895,random,4,0.02,1.000085473060608,640,0.0025256553584687394,0.117960776312673,0.5416596103911668,0.5416596103911668,0.5417077266792825,0.5417077266792825,0.058989472687244415,0.9999999429254589,,,20464942.0
2,train,treatment,103,1,0.0036474361550062895,random,4,0.02,0.999902069568634,640,0.0025281481893019396,0.11793886005176897,0.5422949848499744,0.5422949848499744,0.5422423941346505,0.5422423941346505,0.05897865444421768,0.9999999529909063,,,20464943.0
2,train,treatment,104,2,0.0036474361550062895,random,4,0.02,0.9999499917030334,640,0.00252962927526282,0.1179444382772959,0.5425870189395045,0.5425870189395045,0.5425600604806129,0.5425600604806129,0.058981481939554214,0.9999999631300989,,,20464944.0
2,train,treatment,105,3,0.0036474361550062895,random,4,0.02,0.9999406933784485,640,0.0025344648869423648,0.1179429637942636,0.5436310185617926,0.5436310185617926,0.5435972123632902,0.5435972123632902,0.05898093432188034,0.999999958842811,,,20464945.0
2,train,treatment,106,4,0.0036474361550062895,random,4,0.02,1.0000640153884888,640,0.002531431496089688,0.11795774548663487,0.5429123274817457,0.5429123274817457,0.5429466044894077,0.5429466044894077,0.05898820981383324,0.9999999598866741,,,20464946.0
2,train,treatment,107,-1,0.016175081953406334,targeted,4,0.05,0.9967271685600281,640,0.0024581952776854188,0.11757048131769933,0.5289420217614277,0.5289420217614277,0.5272387505855334,0.5272387505855334,0.0587913878262043,0.9998272124194366,0.0,0.0035863546654582024,
2,train,treatment,108,0,0.016175081953406334,random,4,0.05,0.9997996091842651,640,0.002530897383267461,0.1179269139459999,0.542939689506343,0.542939689506343,0.5428320468789448,0.5428320468789448,0.05897261202335358,0.9999992780269356,,,20464972.0
2,train,treatment,109,1,0.016175081953406334,random,4,0.05,1.0003334283828735,640,0.002526791926736836,0.11798985957271645,0.5417697887428549,0.5417697887428549,0.5419515001658993,0.5419515001658993,0.05900409817695618,0.9999995946343708,,,20464973.0
2,train,treatment,110,2,0.016175081953406334,random,4,0.05,0.9997804164886475,640,0.0025261793604760586,0.11792489824647906,0.5419368208749181,0.5419368208749181,0.5418201157014855,0.5418201157014855,0.058971479535102844,0.9999988058909292,,,20464974.0
2,train,treatment,111,3,0.016175081953406334,random,4,0.05,0.9997909665107727,640,0.0025365496720079297,0.11792623783607636,0.5441553641589479,0.5441553641589479,0.5440443613278926,0.5440443613278926,0.05897210165858269,0.9999993043771387,,,20464975.0
2,train,treatment,112,4,0.016175081953406334,random,4,0.05,1.0001306533813477,640,0.0025423571279611485,0.11796558894413689,0.5452192777152047,0.5452192777152047,0.5452899563579745,0.5452899563579745,0.058992139995098114,0.9999991108314262,,,20464976.0
2,train,treatment,113,-1,0.05307697877287865,targeted,4,0.1,0.9912875294685364,640,0.0022819032274035865,0.11693923880819627,0.49365887257194746,0.49365887257194746,0.48942727109385,0.48942727109385,0.058470532298088074,0.9981794982867025,1.0,0.0030881150159984827,
